Datum;Erster;Hoch;Tief;Schlusskurs;Volumen
2007-01-11;6590.74;6695.74;6571.59;6687.3;0
2007-01-10;6578.76;6592.97;6531.25;6566.56;0
2007-01-09;6625.28;6665.91;6606.87;6614.37;0
2007-01-08;6603.55;6628.36;6579.9;6607.59;0
2007-01-05;6661.9;6665.51;6588.03;6593.09;0
2007-01-04;6662.24;6684.11;6634.74;6674.4;0
2007-01-03;6681.23;6704.04;6667.58;6691.32;0
2007-01-02;6614.73;6682.81;6614.73;6681.13;0
2006-12-29;6617.85;6627.36;6596.6;6596.92;0
2006-12-28;6615.81;6629.33;6600.89;6611.81;0
2006-12-27;6525.99;6611.7;6525.76;6608.86;0
2006-12-22;6571.98;6577.01;6493.99;6503.13;0
2006-12-21;6573.37;6595.43;6563.5;6573.96;0
2006-12-20;6578.97;6606.47;6578.97;6586.91;0
2006-12-19;6572.97;6577.35;6524.53;6553.51;0
2006-12-18;6588.25;6615.68;6585.79;6597.25;0
2006-12-15;6572.75;6605.15;6556.73;6588.83;0
2006-12-14;6530.81;6559.38;6523.47;6552.58;0
2006-12-13;6479.04;6521.02;6470.86;6520.77;0
2006-12-12;6466.58;6484.1;6457.37;6476.17;0
2006-12-11;6449.76;6476.34;6447.94;6469.42;0
2006-12-08;6396.09;6435.38;6352.35;6427.41;0
2006-12-07;6357.82;6440.56;6356.38;6413.03;0
2006-12-06;6368.3;6385.44;6341.72;6369.51;0
2006-12-05;6300.46;6381.37;6286.92;6372.8;0
2006-12-04;6258.91;6301.43;6230.3;6295.23;0
2006-12-01;6322.18;6360.67;6195.81;6241.13;0
2006-11-30;6365.73;6402.71;6304.62;6309.19;0
2006-11-29;6300.41;6365.83;6297.35;6363.8;0
2006-11-28;6289.71;6305.65;6247.99;6281.68;0
2006-11-27;6400.49;6419.97;6297.61;6298.17;0
2006-11-24;6464.85;6469.25;6367.2;6411.96;0
2006-11-23;6483.58;6494.7;6461.58;6475.25;0
2006-11-22;6475.3;6497.06;6453.49;6476.13;0
2006-11-21;6450.56;6476.71;6447.53;6460.39;0
2006-11-20;6394.08;6459.53;6368.07;6452.33;0
2006-11-17;6438.18;6451.69;6398.52;6412.36;0
2006-11-16;6429.5;6452.13;6415.43;6443.02;0
2006-11-15;6404.16;6434;6404.16;6430.89;0
2006-11-14;6394.27;6411.24;6365.43;6387.38;0
2006-11-13;6350.65;6403.72;6344.1;6393.73;0
2006-11-10;6349.7;6366.46;6311.53;6357.77;0
2006-11-09;6360.93;6366.65;6333.5;6358.68;0
2006-11-08;6340.91;6356.41;6317.87;6349.26;0
2006-11-07;6334.19;6363.15;6326.24;6361.96;0
2006-11-06;6249.92;6331.19;6249.92;6330.65;0
2006-11-03;6233.17;6279.46;6220.11;6241.15;0
2006-11-02;6272.97;6295.67;6201;6223.33;0
2006-11-01;6262.71;6311.93;6262.59;6291.9;0
2006-10-31;6243.63;6286.7;6237.55;6268.92;0
2006-10-30;6230.86;6263.35;6205.75;6258.19;0
2006-10-27;6288.56;6300.37;6231.33;6262.54;0
2006-10-26;6279.37;6304.78;6270.22;6284.19;0
2006-10-25;6243.47;6276.74;6234.06;6264.92;0
2006-10-24;6236.95;6251.95;6226.93;6247.52;0
2006-10-23;6216.46;6248.8;6185.51;6242.91;0
2006-10-20;6189.7;6218.57;6176.9;6202.82;0
2006-10-19;6168;6203.9;6148.31;6177.42;0
2006-10-18;6133.78;6210.35;6133.78;6182.78;0
2006-10-17;6170.02;6170.02;6106.19;6115.1;0
2006-10-16;6178.36;6189.82;6162.77;6186.54;0
2006-10-13;6169.81;6188.69;6152.36;6173.68;0
2006-10-12;6112.51;6164.41;6112.51;6160.28;0
2006-10-11;6111.02;6128.2;6080.14;6119.45;0
2006-10-10;6094.2;6127.28;6088.05;6117.71;0
2006-10-09;6064.88;6084.55;6054.67;6084.4;0
2006-10-06;6066.69;6088.44;6052.99;6085.82;0
2006-10-05;6065.46;6097.87;6065.46;6075.28;0
2006-10-04;5996.24;6050.28;5995.41;6046.37;0
2006-10-03;5986.74;5992.22;5944.57;5992.22;0
2006-10-02;6019.34;6031.86;5964.74;5999.46;0
2006-09-29;5998.4;6031.55;5992.42;6004.33;0
2006-09-28;5984.62;6002.94;5973.5;5989.16;0
2006-09-27;5981.19;6003.51;5956.03;5989.71;0
2006-09-26;5936.45;5977.92;5926.55;5960.63;0
2006-09-25;5898.9;5935.02;5864.99;5901.66;0
2006-09-22;5930.11;5930.3;5857.89;5883.32;0
2006-09-21;5949.06;5979.87;5936;5962.03;0
2006-09-20;5877.08;5962.14;5872.31;5954.38;0
2006-09-19;5918.97;5930.14;5869.57;5873.46;0
2006-09-18;5932.51;5950.36;5896.65;5926.33;0
2006-09-15;5911.89;5953.72;5907.46;5937.87;0
2006-09-14;5913.47;5935.04;5888.74;5907.37;0
2006-09-13;5888.47;5906.98;5874.45;5906.12;0
2006-09-12;5803.8;5878.83;5775.03;5873.85;0
2006-09-11;5774.31;5800.71;5737.2;5798.46;0
2006-09-08;5782.63;5811.59;5773.54;5795.26;0
2006-09-07;5792.64;5792.64;5753.67;5773.72;0
2006-09-06;5883.44;5883.89;5799.69;5813.06;0
2006-09-05;5904.42;5907.49;5857.38;5884.07;0
2006-09-04;5890.01;5917.24;5890.01;5909.72;0
2006-09-01;5861.25;5907.16;5856.49;5876.54;0
2006-08-31;5880.58;5886.78;5841;5859.57;0
2006-08-30;5863.31;5884.51;5852.19;5867.53;0
2006-08-29;5854.5;5880.48;5837.38;5847.02;0
2006-08-28;5808.37;5862.33;5767.83;5854.99;0
2006-08-25;5814.34;5834.07;5783.89;5811.47;0
2006-08-24;5773.46;5847.11;5744.11;5814.08;0
2006-08-23;5819.29;5819.29;5759.55;5775.54;0
2006-08-22;5816.21;5831.86;5755.89;5818.41;0
2006-08-21;5804.66;5817.09;5771.93;5794.83;0
2006-08-18;5828.35;5849.37;5804.24;5817.02;0
2006-08-17;5819.51;5835.35;5803.34;5833.51;0
2006-08-16;5778.71;5826.41;5764.8;5812.94;0
2006-08-15;5677.37;5793.05;5664.89;5776.8;0
2006-08-14;5661.07;5701.59;5659.71;5692;0
2006-08-11;5648.83;5673.2;5602.3;5628.37;0
2006-08-10;5662.73;5662.73;5557.59;5630.96;0
2006-08-09;5663.69;5709.1;5612.95;5702.81;0
2006-08-08;5658.36;5678.73;5630.06;5651.92;0
2006-08-07;5685.46;5687.8;5614.3;5626.67;0
2006-08-04;5656.38;5741.8;5654.32;5723.03;0
2006-08-03;5688.29;5696.7;5591.19;5640.03;0
2006-08-02;5622.74;5684.49;5620.79;5680.82;0
2006-08-01;5678.01;5693.49;5583.96;5596.74;0
2006-07-31;5704.56;5708.37;5672.77;5681.97;0
2006-07-28;5640.92;5708.33;5620.91;5705.42;0
2006-07-27;5615.08;5667.55;5597.35;5659.07;0
2006-07-26;5573.62;5596.19;5555.45;5583.1;0
2006-07-25;5587.04;5601.62;5542.38;5565.76;0
2006-07-24;5460.12;5582.06;5460.12;5578.05;0
2006-07-21;5537.16;5539.72;5423.63;5451.01;0
2006-07-20;5559.67;5587.28;5535.06;5545.82;0
2006-07-19;5415.05;5543.38;5405.44;5539.29;0
2006-07-18;5402.68;5445.07;5373.44;5396.85;0
2006-07-17;5437.08;5451.25;5365.06;5416.96;0
2006-07-14;5502.35;5504.07;5422.22;5422.22;0
2006-07-13;5609.13;5609.13;5505.36;5527.29;0
2006-07-12;5641.01;5700.01;5620.49;5637.82;0
2006-07-11;5678.55;5684.4;5593.8;5616.04;0
2006-07-10;5678.11;5711.04;5633.47;5706.32;0
2006-07-07;5680.17;5717.9;5628.19;5681.85;0
2006-07-06;5635.27;5702.65;5635.27;5695.47;0
2006-07-05;5700.29;5705.58;5608.95;5625.63;0
2006-07-04;5714.6;5729.59;5689.01;5729.01;0
2006-07-03;5688;5712.69;5675.5;5712.69;0
2006-06-30;5617.71;5698.21;5617.71;5683.31;0
2006-06-29;5480.37;5592.53;5479.96;5581.67;0
2006-06-28;5442.17;5490.19;5420.08;5456.87;0
2006-06-27;5537.77;5552.95;5447.02;5459.15;0
2006-06-26;5542.74;5564.64;5500.94;5514.63;0
2006-06-23;5536.43;5559.87;5499.55;5529.74;0
2006-06-22;5548.38;5580.82;5499.36;5533.42;0
2006-06-21;5499.05;5510.15;5414.62;5503.41;0
2006-06-20;5408.25;5493.61;5382.58;5493.61;0
2006-06-19;5388.83;5483.88;5388.83;5439.23;0
2006-06-16;5454.34;5507.6;5367.14;5376.01;0
2006-06-15;5330.48;5438.33;5330.48;5422.22;0
2006-06-14;5298.62;5332.08;5243.71;5305.99;0
2006-06-13;5337.68;5337.68;5262.21;5292.14;0
2006-06-12;5458.38;5470.23;5375.99;5395.55;0
2006-06-09;5434.8;5485.57;5434.8;5464.08;0
2006-06-08;5478.71;5478.71;5383.28;5383.28;0
2006-06-07;5510.29;5572.09;5471.76;5543.93;0
2006-06-06;5563.13;5590.83;5477.75;5502.81;0
2006-06-05;5685.56;5691.69;5590.22;5621.19;0
2006-06-02;5733.42;5778.78;5676.04;5687.04;0
2006-06-01;5677.53;5713.53;5603.1;5707.59;0
2006-05-31;5582.63;5704.11;5533.12;5692.86;0
2006-05-30;5749.16;5758.82;5593.89;5622.43;0
2006-05-29;5782.49;5784.29;5748.2;5755.02;0
2006-05-26;5728.99;5788.47;5720.5;5788.36;0
2006-05-25;5601.32;5706.06;5568.83;5706.06;0
2006-05-24;5637.34;5653.99;5552.02;5587.23;0
2006-05-23;5556.82;5703.34;5556.82;5678.49;0
2006-05-22;5653.85;5653.85;5513.43;5546.24;0
2006-05-19;5656.41;5706.19;5635.69;5672.28;0
2006-05-18;5672.36;5714.63;5587.92;5666.07;0
2006-05-17;5873.72;5897.77;5652.72;5652.72;0
2006-05-16;5860.6;5898.33;5807.84;5851.92;0
2006-05-15;5893;5902.44;5785.14;5857.03;0
2006-05-12;6028.39;6043.65;5915.74;5916.28;0
2006-05-11;6122.01;6162.37;6047.43;6054.72;0
2006-05-10;6119.11;6157.96;6110.45;6118.38;0
2006-05-09;6128.01;6142.02;6100.04;6140.72;0
2006-05-08;6126.96;6153.47;6118.98;6127.98;0
2006-05-05;6049.25;6113.29;6045.83;6113.29;0
2006-05-04;5980.49;6040.7;5968.68;6039.32;0
2006-05-03;6054.64;6079.8;5962.86;5968.96;0
2006-05-02;6014.38;6056.27;6006.87;6051.29;0
2006-04-28;6061.5;6061.5;6003.91;6009.89;0
2006-04-27;6104.28;6113.08;6021.27;6067.74;0
2006-04-26;6089.82;6121.95;6081.95;6107.12;0
2006-04-25;6084.8;6111.3;6051.61;6078.8;0
2006-04-24;6058.75;6094.83;6034.86;6079.09;0
2006-04-21;6070.86;6108.69;6069.38;6094.75;0
2006-04-20;6000.32;6089.3;5996.5;6063.28;0
2006-04-19;5935.41;5996.6;5935.41;5993.76;0
2006-04-18;5915.11;5917.84;5866.85;5902.58;0
2006-04-13;5909.82;5925.4;5873.58;5918.57;0
2006-04-12;5907.91;5917.28;5860.5;5901.25;0
2006-04-11;6000.11;6000.76;5895.04;5908.47;0
2006-04-10;5951.08;6004.71;5943.12;6003.4;0
2006-04-07;6028.33;6045.25;5947.56;5952.92;0
2006-04-06;6033.69;6047.98;6008.56;6031.39;0
2006-04-05;6013.89;6035.67;5995.77;6029.2;0
2006-04-04;6015.37;6024.66;5992.89;6013.85;0
2006-04-03;5989.08;6028.14;5978.46;6024.05;0
2006-03-31;5972.03;5993.9;5942.88;5970.08;0
2006-03-30;5943.47;5993.45;5936.31;5984.19;0
2006-03-29;5893.27;5921.12;5868.21;5914.78;0
2006-03-28;5914.65;5940.59;5863.07;5890.63;0
2006-03-27;5972.15;5976.63;5910.89;5912.26;0
2006-03-24;5956.35;5977.06;5941.24;5973.14;0
2006-03-23;5941.78;5960.02;5922.03;5947.11;0
2006-03-22;5883.09;5949.15;5859.52;5932.31;0
2006-03-21;5900.84;5911.86;5847.9;5911.86;0
2006-03-20;5895.78;5932.46;5884.33;5902.79;0
2006-03-17;5906.36;5947.43;5862.04;5882.38;0
2006-03-16;5906.3;5909.5;5867.37;5897.79;0
2006-03-15;5885.5;5905.83;5869.51;5898.48;0
2006-03-14;5841.43;5870.88;5823.63;5870.88;0
2006-03-13;5820.74;5859.92;5807.61;5855.16;0
2006-03-10;5715.3;5804.95;5708.79;5804.92;0
2006-03-09;5711.02;5741.83;5693.3;5732.22;0
2006-03-08;5745.38;5763.27;5664.19;5673.36;0
2006-03-07;5732.54;5750.85;5698.06;5739.28;0
2006-03-06;5742.07;5768.98;5726.59;5754.06;0
2006-03-03;5771.33;5811.48;5691.21;5721.46;0
2006-03-02;5862.36;5885.73;5749.06;5783.49;0
2006-03-01;5806.96;5867.59;5796.41;5866.61;0
2006-02-28;5908.58;5916.8;5791.9;5796.04;0
2006-02-27;5888.81;5915.93;5871.75;5915.15;0
2006-02-24;5856.73;5873.1;5840.6;5870.79;0
2006-02-23;5868.12;5884.22;5820.35;5857.88;0
2006-02-22;5793.46;5862.06;5783.35;5862.06;0
2006-02-21;5798.89;5850.47;5780.99;5801.04;0
2006-02-20;5795.68;5802.72;5766.99;5793.95;0
2006-02-17;5784.64;5812.69;5773.52;5795.48;0
2006-02-16;5786.16;5796.79;5757.25;5789.25;0
2006-02-15;5766.6;5790.27;5744.96;5764.37;0
2006-02-14;5759.66;5786.69;5717.44;5763.4;0
2006-02-13;5699.44;5756.33;5683.88;5756.33;0
2006-02-10;5730.09;5745.49;5696.02;5701.47;0
2006-02-09;5694.46;5743.68;5694.46;5743.68;0
2006-02-08;5627.75;5675.56;5598.05;5666.41;0
2006-02-07;5680.01;5699.35;5630.11;5672.92;0
2006-02-06;5667.18;5702.76;5649.28;5666.78;0
2006-02-03;5662.69;5686.44;5614.29;5657.12;0
2006-02-02;5738.5;5760.63;5644.11;5649.6;0
2006-02-01;5662.05;5733.56;5643.4;5726.53;0
2006-01-31;5667.7;5697.01;5635.81;5674.15;5238490000
2006-01-30;5636.24;5670.39;5619.07;5660.03;4021040000
2006-01-27;5586.48;5650.95;5585.37;5647.42;6771040000
2006-01-26;5433.05;5549.08;5422.26;5548.91;7642000000
2006-01-25;5346.36;5430.09;5339.01;5427.09;7082760000
2006-01-24;5350.77;5369.58;5321.27;5334.3;4703360000
2006-01-23;5311.9;5350.24;5290.49;5348.72;3983690000
2006-01-20;5433.69;5447.37;5344.52;5349.02;5450590000
2006-01-19;5411.34;5438.91;5410.29;5430.84;4259620000
2006-01-18;5419.18;5426.82;5363.64;5395.61;4765950000
2006-01-17;5481.86;5481.86;5448.87;5460.16;3684530000
2006-01-16;5464.98;5515.26;5462.54;5514.64;2591680000
2006-01-13;5531.73;5531.73;5463.78;5483.09;5153950000
2006-01-12;5533.25;5553.48;5516.24;5542.13;4545020000
2006-01-11;5524.2;5537.48;5515.67;5532.89;4717180000
2006-01-10;5528.06;5528.28;5482.18;5494.71;4674970000
2006-01-09;5543.34;5553.55;5532.84;5537.11;3930700000
2006-01-06;5521.52;5537.58;5507.92;5536.32;3399650000
2006-01-05;5521.86;5526.41;5502.25;5516.53;4126970000
2006-01-04;5494.46;5523.67;5477.6;5523.62;4930950000
2006-01-03;5451.34;5496.46;5440.74;5460.68;4330790000
2006-01-02;5410.24;5451.57;5409.28;5449.98;1377230000
2005-12-30;5446.79;5446.79;5385.07;5408.26;1560170000
2005-12-29;5464;5469.96;5447.13;5458.58;1694710000
2005-12-28;5437.28;5460.39;5432.3;5447.15;1810690000
2005-12-27;5422.07;5454.51;5419.55;5444.84;1219780000
2005-12-23;5410.09;5425.62;5405.92;5419.05;1716410000
2005-12-22;5390.01;5403.13;5387.46;5398.28;2510650000
2005-12-21;5367.81;5400.33;5367.68;5397.23;3410940000
2005-12-20;5331.82;5365.6;5322.83;5356.6;3168980000
2005-12-19;5342.93;5357.67;5336.27;5350.18;3441530000
2005-12-16;5303.32;5356.67;5302.68;5353.66;8538010000
2005-12-15;5294.86;5304.57;5279.33;5295.82;3579350000
2005-12-14;5315.16;5321.11;5274.97;5286.76;4263440000
2005-12-13;5305.66;5313.2;5285.67;5310.28;3856120000
2005-12-12;5316.46;5331.06;5290.91;5301.21;3308440000
2005-12-09;5268.28;5294.38;5262.04;5282.13;3247900000
2005-12-08;5230.83;5286.75;5222.24;5286.75;4013600000
2005-12-07;5292.5;5308.79;5248.73;5266.75;4625060000
2005-12-06;5271.35;5309.93;5267.71;5300.85;3418140000
2005-12-05;5303.92;5306.09;5251.86;5266.86;3779230000
2005-12-02;5292.2;5307.99;5275.3;5307.99;3780550000
2005-12-01;5210.54;5266.62;5208.49;5266.55;4362110000
2005-11-30;5183.78;5209.56;5166.39;5193.4;3795850000
2005-11-29;5167.37;5218.43;5155.34;5199.48;3623600000
2005-11-28;5218.28;5241;5167.91;5176.59;4001340000
2005-11-25;5186.91;5194.31;5178.65;5194.27;2122550000
2005-11-24;5193.15;5204.14;5171.56;5187.98;2574100000
2005-11-23;5194.55;5203.38;5172.79;5196.08;3333470000
2005-11-22;5178.96;5182.73;5161.35;5174.72;4074720000
2005-11-21;5140.35;5179.55;5127.07;5170.61;3435550000
2005-11-18;5129.12;5162.51;5108.93;5123.5;5395720000
2005-11-17;5097.67;5130.21;5089.67;5099.72;4587030000
2005-11-16;5108.06;5114.66;5063.86;5081.46;3991150000
2005-11-15;5082.38;5115.65;5074.48;5110.61;3869530000
2005-11-14;5083.27;5106.98;5075.63;5092.43;2734490000
2005-11-11;5046.23;5092.8;5046.23;5090.75;3819190000
2005-11-10;5024.06;5047.84;5003.11;5015.55;4085130000
2005-11-09;5018.25;5031.87;4999.12;5011.38;4014880000
2005-11-08;5033.43;5047.51;4993.67;5008.83;3491890000
2005-11-07;4994.54;5033.99;4983.75;5024.2;3465580000
2005-11-04;5004.28;5013.95;4976.29;4995.24;4324310000
2005-11-03;4973.04;5013.75;4966.33;5011;4990460000
2005-11-02;4921.11;4954.83;4891.62;4954.83;5350950000
2005-11-01;4922.91;4938.39;4907.69;4922.55;3572610000
2005-10-31;4854.59;4930.92;4854.59;4929.07;4515520000
2005-10-28;4802.66;4835.49;4762.75;4825.64;0
2005-10-27;4878.35;4878.35;4793.1;4806.05;0
2005-10-26;4877.03;4914.94;4866.57;4900.79;0
2005-10-25;4918.04;4930.89;4871.89;4872.97;0
2005-10-24;4838.25;4905.46;4836.41;4901.79;0
2005-10-21;4846.8;4870.81;4831.75;4838.4;0
2005-10-20;4903.98;4931.95;4852.56;4864.25;0
2005-10-19;4902.22;4902.22;4825.96;4845.98;0
2005-10-18;4982.3;4993.19;4943.19;4947.18;0
2005-10-17;4987.66;4999;4965.63;4978.83;0
2005-10-14;4954.37;4988.5;4933.16;4975.56;0
2005-10-13;4977.74;4993.58;4929.11;4950.07;0
2005-10-12;5005.25;5017.87;4955.82;4981.77;0
2005-10-11;5020.3;5065.17;5020.3;5032.46;0
2005-10-10;5027.28;5057.13;5006.57;5022.79;0
2005-10-07;5004.13;5032.66;4984.45;5007.77;0
2005-10-06;5037.5;5037.5;4980.62;5017.27;0
2005-10-05;5111.66;5111.66;5067.21;5069.42;0
2005-10-04;5084.7;5138.02;5064.8;5138.02;0
2005-10-03;5060.99;5083.56;5050.22;5082.07;0
2005-09-30;5055.86;5061.84;5021.14;5044.12;0
2005-09-29;5050.87;5059.86;5003.98;5021.17;0
2005-09-28;4983.64;5052.35;4983.64;5048.74;0
2005-09-27;4979.84;4992.63;4957.29;4965.88;0
2005-09-26;4938.18;5000.17;4938.18;4998.16;0
2005-09-23;4867.04;4887.46;4855.58;4882.58;0
2005-09-22;4857.51;4872.53;4827.86;4849.01;0
2005-09-21;4933.56;4933.56;4870.7;4875.22;0
2005-09-20;4934.03;4967.31;4927.98;4962.86;0
2005-09-19;4928.14;4948.9;4872.64;4926.13;0
2005-09-16;4913.74;5001.79;4911.74;4986.5;0
2005-09-15;4903.85;4925.21;4888.79;4905.98;0
2005-09-14;4906.91;4934.61;4888.03;4911.17;0
2005-09-13;4989.72;4993.3;4899.32;4901.88;0
2005-09-12;5028.49;5035.39;4979.85;4989.98;0
2005-09-09;4999.11;5020.47;4971.24;5005.93;0
2005-09-08;4990.06;4999.42;4967.96;4992.75;0
2005-09-07;4977.92;5004.23;4967.68;4988.14;0
2005-09-06;4903.39;4969.42;4901.9;4968.28;0
2005-09-05;4853.6;4909.89;4850.53;4909.89;0
2005-09-02;4841.38;4861.93;4819.1;4837.81;0
2005-09-01;4846.66;4874.89;4816.67;4842.94;0
2005-08-31;4795.3;4834.9;4791.47;4829.69;0
2005-08-30;4828.07;4837.23;4784.57;4791.72;0
2005-08-29;4756.68;4815.98;4726.33;4812.24;0
2005-08-26;4860.21;4878.92;4783.8;4783.8;0
2005-08-25;4886.35;4886.35;4847.9;4856.01;0
2005-08-24;4907.16;4920.85;4874.52;4915.95;0
2005-08-23;4925.36;4931.74;4897.14;4917.74;0
2005-08-22;4933.74;4954.41;4929.19;4941.69;0
2005-08-19;4854.89;4930.83;4851.88;4929.91;0
2005-08-18;4876.6;4884.14;4834.16;4851.27;0
2005-08-17;4872.33;4881.3;4841.34;4871.46;0
2005-08-16;4939.73;4953.46;4875.92;4883.81;0
2005-08-15;4935.22;4951.33;4916.09;4922.34;0
2005-08-12;4969.24;4972.73;4929.78;4937.33;0
2005-08-11;4966.64;4981.11;4938.15;4953.93;0
2005-08-10;4920.77;4990.57;4920.77;4990.57;0
2005-08-09;4835.83;4909.48;4835.35;4909.48;0
2005-08-08;4837.05;4862.27;4827.3;4837.86;0
2005-08-05;4856.63;4868.2;4827.18;4827.18;0
2005-08-04;4922.59;4930.4;4870.43;4874.06;0
2005-08-03;4930.41;4934.94;4901.51;4923.12;0
2005-08-02;4894.46;4933.4;4894.22;4932.87;0
2005-08-01;4882.39;4912.39;4878.17;4890.85;0
2005-07-29;4896.46;4913.02;4874.78;4886.5;0
2005-07-28;4870.07;4900.29;4859.94;4892.5;0
2005-07-27;4844.06;4858.64;4839.77;4855.35;0
2005-07-26;4835.79;4858.24;4827.89;4843.49;0
2005-07-25;4843.69;4853.03;4819.42;4842.7;0
2005-07-22;4826.15;4852.36;4815.41;4836.9;0
2005-07-21;4803.77;4865.72;4803.29;4829.87;0
2005-07-20;4759.51;4785.92;4757.56;4784.5;0
2005-07-19;4725.72;4770.54;4719.29;4770.54;0
2005-07-18;4717.59;4732.7;4705.29;4719.57;0
2005-07-15;4702;4723.65;4691.2;4712.9;0
2005-07-14;4686.8;4715.47;4686.8;4699.27;0
2005-07-13;4656.91;4682.82;4655.92;4679.89;0
2005-07-12;4661.77;4666.08;4637.62;4653.03;0
2005-07-11;4616.36;4663.38;4616.36;4663.38;0
2005-07-08;4560.43;4597.97;4559.57;4597.97;0
2005-07-07;4595.23;4595.23;4444.94;4530.18;0
2005-07-06;4607.57;4636.96;4607.57;4615.49;0
2005-07-05;4621.42;4624.08;4578.08;4603.65;0
2005-07-04;4620.86;4627.35;4610.31;4623.41;0
2005-07-01;4584.44;4623.8;4579.51;4617.07;0
2005-06-30;4577.56;4607.21;4576.03;4586.28;0
2005-06-29;4569.29;4597.16;4560.08;4583.63;0
2005-06-28;4530.79;4557.46;4528.42;4557.46;0
2005-06-27;4547.27;4547.27;4517.44;4523.82;0
2005-06-24;4602.35;4602.35;4561.37;4566.48;0
2005-06-23;4624.79;4637.34;4604.19;4627.48;0
2005-06-22;4610.41;4635.71;4599.17;4619.6;0
2005-06-21;4600.15;4615.87;4594.98;4608.11;0
2005-06-20;4601.99;4603.1;4560.49;4586.86;0
2005-06-17;4588.2;4623.58;4585.03;4604.57;0
2005-06-16;4563.75;4585.79;4554.42;4579.87;0
2005-06-15;4601.47;4608.29;4537.91;4548.42;0
2005-06-14;4593.81;4598.81;4579.32;4591.69;0
2005-06-13;4597.33;4604.25;4567.09;4599.21;0
2005-06-10;4580.91;4601.05;4571.32;4586.1;0
2005-06-09;4550.92;4568.2;4535.51;4562.75;0
2005-06-08;4552.09;4567.13;4543.75;4557.29;0
2005-06-07;4507.61;4570.43;4507.61;4566.01;0
2005-06-06;4514.59;4521.89;4490.12;4497.26;0
2005-06-03;4544.73;4551.89;4501.17;4510.39;0
2005-06-02;4521.71;4542.83;4515.04;4532.17;0
2005-06-01;4467.32;4530.07;4467.04;4527.17;0
2005-05-31;4480;4480.68;4459.2;4460.63;0
2005-05-30;4445.21;4482.02;4440.36;4480.43;0
2005-05-27;4442.66;4453.01;4431.59;4444.71;0
2005-05-26;4391.58;4442.94;4389.29;4436.6;0
2005-05-25;4393.43;4404.56;4377.32;4389.54;0
2005-05-24;4412.42;4413.59;4382.91;4396.64;0
2005-05-23;4383.02;4410.73;4374.49;4406.95;0
2005-05-20;4358.66;4386.76;4351.33;4360.68;0
2005-05-19;4338.17;4364.41;4337.53;4360.42;0
2005-05-18;4273.99;4326.21;4268.63;4324.6;0
2005-05-17;4274.29;4276.93;4232.67;4251.77;0
2005-05-16;4266.82;4273.88;4251.99;4262.18;0
2005-05-13;4255.62;4275.81;4241.67;4275.7;0
2005-05-12;4265.22;4280.69;4255.38;4267.05;0
2005-05-11;4246.88;4273.28;4232.4;4244.16;0
2005-05-10;4299.64;4306.18;4245.26;4251.13;0
2005-05-09;4305.69;4306.32;4277.64;4292.41;0
2005-05-06;4297.14;4314.98;4276.16;4311.06;0
2005-05-05;4271.03;4306.15;4271.03;4299.51;0
2005-05-04;4249.19;4264.8;4225.21;4264.35;0
2005-05-03;4229.99;4245.67;4218.06;4245.54;0
2005-05-02;4208.63;4235.64;4205.05;4224.02;0
2005-04-29;4163.23;4208.32;4159.66;4184.84;0
2005-04-28;4204.72;4215.35;4159.87;4178.1;0
2005-04-27;4219.65;4219.65;4157.51;4189.02;0
2005-04-26;4247.05;4247.47;4209.95;4233.76;0
2005-04-25;4214.97;4249.86;4204.93;4246.96;0
2005-04-22;4210.18;4235.4;4208.75;4223.04;0
2005-04-21;4160.26;4210.82;4159.95;4193.7;0
2005-04-20;4215.19;4224.21;4166.53;4178.62;0
2005-04-19;4211.26;4225.56;4192.33;4204.61;0
2005-04-18;4266.27;4266.27;4182.86;4202.2;0
2005-04-15;4381.45;4384.51;4309.25;4312.25;0
2005-04-14;4385.61;4422.88;4380.87;4402.05;0
2005-04-13;4395.34;4410.95;4393.06;4405.69;0
2005-04-12;4395.88;4401.8;4366.25;4372.12;0
2005-04-11;4388.81;4406.11;4380.48;4396.09;0
2005-04-08;4399.44;4413.24;4393.43;4400.68;0
2005-04-07;4368.35;4394.18;4354.78;4389.52;0
2005-04-06;4373.16;4379.18;4360.81;4379.18;0
2005-04-05;4356.62;4366.71;4352.85;4362.61;0
2005-04-04;4355.84;4357.97;4323.24;4341.39;0
2005-04-01;4348.03;4393.2;4347.53;4373.53;0
2005-03-31;4369.27;4376.27;4344.63;4348.77;0
2005-03-30;4325.97;4347.52;4320.01;4347.52;0
2005-03-29;4331.96;4352.15;4308.92;4351.89;0
2005-03-24;4325.24;4347.72;4315.73;4343.6;0
2005-03-23;4291.38;4325.2;4275.55;4317.2;0
2005-03-22;4301.24;4323.96;4281.75;4320.69;0
2005-03-21;4322.47;4336.81;4295.39;4296.36;0
2005-03-18;4316.93;4339.5;4310.46;4327.18;0
2005-03-17;4307.73;4322.82;4295.7;4315.92;0
2005-03-16;4378.96;4384.77;4301.38;4309.11;0
2005-03-15;4370.38;4392.17;4369.84;4387.69;0
